Yea both ok see u then.	Singapore
Tml we used the tutorial time for our pro? I got lesson at  @lt;#@gt;  butu can meet up with pk from 2 onwards?	Singapore
Alright thanks.	Singapore
Ok nvm then. Anyway lets finish the report by this wkend, reallydragging on too long.	Singapore
Hi have you gotten better? Do u want a makeup lesson or we just carryon usual coming tue?	Singapore
I'm here	Singapore
We at pc cluster on top.	Singapore
U free tml night?	Singapore
Make it the whole day, free or not?	Singapore
Tml afternoon u not free for lunch buffet right?	Singapore
 . Maybe can ask kongtat? U got access to internet?	Singapore
U got access to internet? If possible can call furuma ask nettedprice lunch/dinner wkday/wkend and uob debit card ok or not? I givingtuition. Tml maybe can go if I find 1 more person.	Singapore
Tiffany.	Singapore
Ok	Singapore
Nvm cannot already. They want to do stupid tech inspection	Singapore
Nvm la next time. Tml do eg in sch, but I not sure when we free.	Singapore
Eh u got receive my msg or not?	Singapore
Yea. But pk kena mobilization.	Singapore
I anything 1, though I think msn end up wont finish by today. I'm inschool la, pk will be coming to sch also la, just dunno what time.Stupid thing is that I dunno what fsae is up to now. So tell u comelater I cant go off also.	Singapore
Actually I now also can la. I'm just going to go off until they tellme its impt enough to go back.	Singapore
If u managed to come school b4  @lt;#@gt; , come eat macs breakfast leh.	Singapore
Haha u nv notice I use the word 'come', means I eating macs now.	Singapore
Ok	Singapore
When u finish mob tell me?  Wee ann and I have been doing eg projectfor the last 3 hrs. Might need to add in more details for challenger.	Singapore
Ah ok. We still doing. Last 2 parts.	Singapore
 waiting for that too.	Singapore
I dunno, I at the pc cluster. U call them and ask? I asked bird theydoing static setup now and he nv deny got tech inspection later.	Singapore
Orh ok lor. Anyway we finished the mainbody already left 5 and 6,must be in 4 pages max. u see what we write in google doc then editaccording? Got some other stuff but hard to tell u lidat.	Singapore
We kenna chased out of pc cluster, we go home continue. Rmb link toethics hor.	Singapore
U log on to msn?	Singapore
  pages more.	Singapore
wow that's fast! Thanks! If u think I'm going too fast, too slow, orgot any qns, pls ask. Whenever u encounter difficulty can just sms oremail me. My email is  @lt;EMAIL@gt; .	Singapore
t to another time, say wed?	Singapore
Oh ya I forgot abt it. Sorry tml I ask, was giving tuition the whole day.	Singapore
U there taking photo?	Singapore
Just finished lesson, coming oover now.	Singapore
U can take ur time, he's talking cock.	Singapore
Megaupload 4 person, each abt  @lt;#@gt;  ok or not?	Singapore
Megaupload 4 person, each abt  @lt;#@gt;  ok or not?	Singapore
Hi vincent I have something on this coming fri night, can we changeit to another time, say wed?	Singapore
Eh we all okay with the mu acct. Last time I checked exchange rate issuch that  @lt;#@gt;  in total. Shldnt be far off la.	Singapore
Yea. Yuhui paying paypal in euro. Den we pay him in sgd lor.	Singapore
Yea. Yuhui paying paypal in euro. Den we pay him in sgd lor.	Singapore
Yea no problem.	Singapore
Ok	Singapore
Ok thursday is fine. Is  @lt;#@gt;  okay?	Singapore
Userid is supperking, password is nusengine...sms to eugene pls...idun have his contact no...thanx...	Singapore
Exact amount to pay?	Singapore
Thur  @lt;#@gt;  is fine. I'm not free on friday. Thanks!	Singapore
U there ah?	Singapore
Sorry I was in lesson. Yes I do give tuition for jc physics n maths,but I prefer to teach physics alone. May I know where you stay?	Singapore
Eh conversion rate a bit lower, exact amt was  @lt;DECIMAL@gt; . I'm inschool until 4 I think.	Singapore
  or 2 hr session?	Singapore
Yup alright!	Singapore
Wtf the guest speaker us feng ping.	Singapore
Yea.	Singapore
Yea fking serious come if u want	Singapore
Yea	Singapore
Pk I went home le, felt feverish. Msg me the changes for my stuff, if any.	Singapore
Sure no problem.	Singapore
Hi ben I think my mum needs an appointment to extract tooth, anytimeafter ur exams?	Singapore
Yea ok. I at west coast. Got good shorts 2 for  @lt;#@gt; .	Singapore
Eh call us immediately after ur lesson.	Singapore
This sunday earliest I can make it is 4pm..	Singapore
Ok sure.	Singapore
Internal energy depends solely on state quantities, which are temp,pressure n volume. State achieved is therefore independent of theprocess. Its not just cyclic; u draw 2 points, A to B. U can haveinfinite paths reaching B, but once it is at B, the state of thesystem is defined.	Singapore
By the way when do u want this week tuition to be? Sat I'll only befree late afternooon and sunday morning door night.	Singapore
  le.	Singapore
Ok thanks.	Singapore
Yo sat is supposedly until what time ah?  @lt;#@gt; ?	Singapore
Tml morning tennis ok?	Singapore
Eh sat u wanna meet what time? The biobiz thing supposedly until 2pmat chervons. So see u set a timing lor. Pc cluster open till 6 only onsat, if need be maybe 1 of us can bring laptop.	Singapore
Oh ok. Scared it will be darn boring.	Singapore
No problem.	Singapore
Among us u r the earliest already. Tell u slp in dl already, nearer.U can drive back to school tml night and sleep.	Singapore
Eh don't 4get to bring the $ for megaupload tml so that I  can passto yuhui.  @lt;DECIMAL@gt; .	Singapore
Shld be okay. If I'm late u all can start first anyway. U tell therest lor. I not in dl.	Singapore
9am is okay?	Singapore
Oh so how is 4pm on sunday?	Singapore
Oh, no other slots? Sunday morning or other wkdays are fine as well.	Singapore
If later, earliest will be abt 4pm.	Singapore
Haha I thought u don't go track? Anyway up to u, just do morepractice if u can k? I see u the week after next then.	Singapore
I wont be able to,  @lt;#@gt;  is the latest for morning. But I'll stillprefer 9 so that I have some buffer b4 my next appt.	Singapore
Haha k. I need to caution u also, ur sa1 not that far away, so dowork a bit harder, get gd results then can relax in peace during urjune holidays.	Singapore
Ok sorry abt all that. Slp earlier on sat probably helps!	Singapore
Hmm for now yes, but normally my sat  @lt;#@gt; am is free except for this week.	Singapore
Sure.	Singapore
Lecture theatre 'ea'. Come quietly inside now.	Singapore
Sure no problem.	Singapore
For the central limit theorem, each set is also a random variable sothe theorem still holds.	Singapore
Woohoo:-) my first msg with the milestone:-) :-) :-)	Singapore
Lol its greeen monster on yrs? Haha its some baby face on mine. Wanot used to keyboard yet omg	Singapore
Man android monster would be so much cuter!! I using xt. Awesome totally	Singapore
Haahaha I am seriously in awe. Ye I will go explore first :-) :-) :-) :-) :-)	Singapore
Yay tmr got no tutorial I'm ponning hahaha	Singapore
Thanks are you still thinking about queues lol.. sleep earlier hor good night!	Singapore
Poke! Long time no talk! did u manage to recover data from ur broken laptop?	Singapore
Haha celebrating my sis birthday with plum wine sia! you Neh? neversee u online these few days leh	Singapore
Ohhh I see u busy bee. U also poke back what. Haha!	Singapore
Wah lao eh u psst me on fb then u disappearr!!!!!!	Singapore
Lol was it pang long who answered the question durring lsm lectture?I now watching webcast so funny lol	Singapore
Hey babe! stop poking me lol	Singapore
Lol okay I think I will reach at the same time as u	Singapore
Middle right top	Singapore
! gcgcgcgcgcccccccccccccccc	Singapore
Lol thot u end at 1? Anyway u eating lunch b4 going?	Singapore
Go there eat haha! U in sci?	Singapore
Lol I took a2 since it came first lol	Singapore
OMG desmond was from ny hahahahaha	Singapore
Hahaha it's right there on his fb!!!	Singapore
Yea I stalk u everyday too BEWARE	Singapore
Haha you're totally in love with mz la	Singapore
Haha you never know ;-)	Singapore
Lol but then again ur prince charming might be in front of you. Dontmiss the tree because of the forest :-P	Singapore
3	Singapore
Yes yes:-) haha dunno why they like Nel so much lol	Singapore
Lol I trying to spread Pd to my frens everytime they talk abt koi Iwill chime in with gc;-)	Singapore
Gc not Pd lol	Singapore
bubbleteaaaa!!!!	Singapore
*sings the gc song*	Singapore
Don't need lyrics it's not enough to describe e feelings lol	Singapore
kimi no sei desu!!	Singapore
Lol I wouldn't know of gc if not for u lor!! So it's your sei!!!	Singapore
I am thankful muacks! just saying it's ur fault in a good way. Goodluck tmr!!! Sleep early!!	Singapore
Aw now I feel like drinking gc Lol. Don't need I got no school tmrHAHA. and I slept for 4 hours aft I got home lol' damn breeks. Goodnight!	Singapore
Hahaha congrats luna!!!!!!!! Don't tempt me leh!!!	Singapore
Zzzzzzzzzzzzzzz!!!	Singapore
Yep!! more like brunch Lol	Singapore
Eh I will be at s @lt;#@gt;	Singapore
No don't decompose!!!!!	Singapore
Ok! Ending soon	Singapore
I'm coming!!!	Singapore
Hey heard your grandpa passed away... my condolences... anyway u needto tell the coordinator abt ur absence...	Singapore
Na I told our ta liao... u need to tell zhang lei~	Singapore
Lol go ivle she always makes the announcements one...	Singapore
YES! I really gained weight hahaha!	Singapore
HAHA I hope so too xD I'm eating dinper now LOL	Singapore
Lol I feel like I just got out of a fst lecture	Singapore
Mummy I'm not eating lunch and dinner	Singapore
Hello radiance here. Are u going to sofra soon?	Singapore
Haha okay we're reaching soon	Singapore
Ok there's six people here now	Singapore
! :-)	Singapore
Haha kk. Happy birthday btw!	Singapore
Hello! Seeing you reminds me of seeing you win some lucky draw lastmonth... there was a photograph of you in some OSA newsletter lol	Singapore
Haha because got you that's why I read ma. Ok wait that doesn't makesense ahaha. Ya I wish I really gained  @lt;#@gt; kg though	Singapore
Haha I already eat 4 pieces this morn! no I don't wanna get fat fromNOT exercising!! had a lesson at 8 then suddenly fire alarm so we zaolol!!! U gt meeting?	Singapore
Was in science lol. Aye too bad couldn't talk. Haha stop mentioningthe  @lt;#@gt; kg! Must be more realistic lol	Singapore
En en zao!	Singapore
Woohoo I'm wearing the shirt you gave me :-) anyway why u sohappening just went korea then wanna go Europe lol	Singapore
Hey I've reached. Wearing a yellow shirt.	Singapore
Harow wo tao clementi le. ni dao le ke yi call wo.	Singapore
ya but I passed something to a buyer ma so was here earlier lol	Singapore
Hmm I'll ask around ba	Singapore
Glad to hear that! Great dealing with you. Take care and have fun, Jon!	Singapore
Hmm don't have leh. K I currently at Macs now	Singapore
Hahaha omg. I'm too full for dinner actually lol	Singapore
I will guide you!!!	Singapore
Eh wait I walking to cityvibe	Singapore
Ok sure sure	Singapore
Haha how much is it ah? I've always wanted to go too. But tooo ex lol	Singapore
Hahaha no but it's coming... you up le?	Singapore
Haha my bus is like ghost bus. we chatted until buses came Lol. Yepsure did. Hope u did too! Nice seeing you!	Singapore
pei wo jiang hua cancer girlgirl! actually got tv show to watch la Ialready veteran liao can	Singapore
ight. u haven'teven reached  @lt;#@gt;  yet what old sia! actually u look younger than Iplctured! What abt me lol	Singapore
Haha okay la I don't find it out of the ordinary leh. I may be xiaozhi but my that thing is da zhi de lor!	Singapore
I was talking about my abs la! what thinking you? Hehe I'm almosthome yay! I think u must have finished bathing liao right!	Singapore
Haha sometimes really cannot tahan but bo bian leh. Actually guys getabs very easy de so can't compare ha. You gonna sleep soon? My sisusing bathroom lor zzz	Singapore
Lol kk wan an en en! ya of course I have gmail. I using a google phone leh lol	Singapore
gmail.com, what's yours?	Singapore
Hi regarding the motorola q9h phone, I can deal at amk(preferred) ornovena. would you like to check out the phone? Wei qi.	Singapore
Ya it's working fine but always good to check. U wanna deal now?	Singapore
No problem. What time? I will be free after 2	Singapore
Wait... if it's novena I can make it earlier... like  @lt;DECIMAL@gt; . ifnot will 2 be fine?	Singapore
There is a tiny scratch on the screen. That's all. You can always take a look.	Singapore
Nope.	Singapore
I can meet after  @lt;DECIMAL@gt; ... what time wld you like?	Singapore
Yep it's  @lt;#@gt; ... see you then.	Singapore
You were right lor... ngan added some redundant stuff LOL	Singapore
Ya don't worry about what she add ba...  actually I thought it wasfine already... if got time then talk more abt separation if not nvmla	Singapore
Hahaha just smoke her!!!!	Singapore
Traitor	Singapore
Haha I know la :-P	Singapore
I'm on my way from orchard by bus... dunno if will reach early butwill let you know	Singapore
Haha I'm getting some gc love right now :-P	Singapore
Ok I'm walking to mrt	Singapore
Lol novenaz lorz	Singapore
I'm near ticket office, have u reached?	Singapore
Ok sure. Red shirt btw.	Singapore
Zai chi.. ni ne? I totally fell asleep just now sia! just woke uplol. U suddenly disappear!	Singapore
Lol u now then sleep? Wan an babe!	Singapore
Morning! I bet you are still asleep lol.	Singapore
Lol you will get awakened by sms meh.	Singapore
Wow that's amazing! did u sleep well?	Singapore
yih?	Singapore
Lol what talking you?	Singapore
Oh you were there ah nv see you sia	Singapore
Zzz so sneaky one nv even say hi!	Singapore
Lol bo liao la you	Singapore
Wah lao I give u nice greeting then say I spoil ah. Sobs. Meanie!	Singapore
Srsly? I said good morning to you and u say it spoils ur morning?Sigh I'm so sad.	Singapore
The zhong dian is the first part. And how is the second part spoilish?	Singapore
Oh you think too much. Just a filler!	Singapore
Well just to make things clear that wasn't a suan. It was more alongthe lines of '你醒了吗:-)'	Singapore
Lol then don't say I spoil ur morn ma. Very harsh leh. I aiso gotfeelings de pls.	Singapore
Omg I'm so sorry! I was asleep LOL	Singapore
Lol alright I'm going out soon... u guys on top or below?	Singapore
Probably  @lt;#@gt;  mins or so... depends on bus' mood haha.	Singapore
Yep I'm waiting for the bus.	Singapore
Oh great comp crashed	Singapore
Lol you're online? Where hiding you!!!	Singapore
Awww that sounds bad. Take care and good night! dang ran xiang ni la lol	Singapore
and wavewave	Singapore
Zao! don't understand how you feel but "I'll stand by you"!	Singapore
Omg I think I saw your cousin on the bus	Singapore
Oops then prob wrong one	Singapore
sentosa?	Singapore
Hey lunch buddy where did you go?!	Singapore
Guess I'm just blind~	Singapore
Oh crap did I wake u up lol. U take care and get well soon man!	Singapore
Oh maybe lor he's quite cute leh	Singapore
Lol then marry him la	Singapore
Haha this kind of thing hard to say. Aiya always happen in manga de what	Singapore
Hai me. Dzee. Ni ne?	Singapore
Waaaaa hao er. But no appetite. Should I eat macs lol?	Singapore
Please la female writers also write all kinds of sick stuff. and uact rational nia. Don't pretend :-P	Singapore
Lol now you really sound like a male hater. The males in your life dezui you izzit lol. Fine. Then tell me about the irrational thingsyou've done!	Singapore
 lor. Then you cannot consider yourself totally rational ma.Sometimes the most rational is the most irrational. Just like yourblog title lol.	Singapore
Macs what. No appetite also can eat de ma. Haha! I got free coke sia.	Singapore
Omg I just realised I have to take intro to bioinfo! it's a prereq toone of my cores wtf	Singapore
Yep yep sure... cya then.	Singapore
Good morning! or not? haha.	Singapore
Hahaha weak la!	Singapore
You will wake up one? Then it serves the purpose ma. didn't you sleep early?	Singapore
amk mrt.	Singapore
Yep see u.	Singapore
Lol I believed you when you said you will wake up lor. If not I so boliao go wake up sleeping paper tiger for what. :s	Singapore
ntly you didn't want ithard enough	Singapore
Is gu ming si yi de. But toss until 4 is quite xin ku man. Thinkingof stuff ah?	Singapore
Lol wrong reaction to the bed lor. oops i think i use wrong term Imeant that you were fierce and fragile	Singapore
Ya strong and brittle. Like glass. *piang* haha okay l support you inthat. Don't just talk cock hor	Singapore
Ok that's no problem at all.	Singapore
Got la I got see your happy side also. yes yes I'm totally gonnawatch it lol. My fren gave up after second episode. He say toodepressing to continue LOL	Singapore
Lol you want exciting can just go watch high school of the dead. Butit's damn lame lol.	Singapore
Haha I just stopped after third episode. They want you to read the manga lolz	Singapore
Hi I've reached. Near control station. Kiddo in blue shirt and black shorts.	Singapore
Oh crap haha sry sry.	Singapore
Dammit bakamel. Was selling my mp3 player lol.	Singapore
Thanks for buying :-) eh. I think I forgot to return you $2. transferto you by bank?	Singapore
Ok done. Let me know if you didn't receive it. Have a good evening!	Singapore
Lol what daijoubu I'm like totally innocent can. You se mei mei la,can only xiang wai o_O	Singapore
Lol also got good guys de pls. Anyway what the heck is a yuan jiao mei?	Singapore
Lol if you expect little of guys of coz u'll get back little. Thesame can be said of girls. Gd girls are either attached or marriedliao.	Singapore
Haha your friend is who. Got sample correctly not. Need to useunbiased estimator. To me guys always shou yue more than girls. Girlscan't make up their minds.	Singapore
l yeahlor some girls are so stubborn	Singapore
Oh that's good ah. but also got some is truly stubborn de.	Singapore
Lol why so random? :-P	Singapore
Lol a big bunch of french boarded the bus as I passed by the frenchsch... I feel like I'm in little France	Singapore
Lol near my house there... they were standing so cloose to me andtalking so loud lol	Singapore
wa doko? Soc desuka?	Singapore
Hmm on my way from sci	Singapore
outside which club rooom sia? The one near canteen?	Singapore
U evil sheep. X.x	Singapore
Putain!!!!!!!	Singapore
nged your mind, and that I'm only dreaming...	Singapore
Lol you come so late might as well don't come right	Singapore
I'm just concerned la.	Singapore
but zao dao hao guo ci dao. you woke up at  @lt;#@gt;  izzit?	Singapore
Lol really don't care ah. Thought you wanna pass stats.	Singapore
I guess so. But little things do matter. :-)	Singapore
Omg... I fell asleep and missed my stopped LOL	Singapore
Haha no it was only one stop phew thank the STARs for looking over me :-P	Singapore
Yeah lor! Thank you STAR muacks! Technically the sun is a STAR too LOL	Singapore
NEVER! I'm cuter!!! but you're chioer, I'll give you that!!! chioestin the universe!!!	Singapore
Sobs'''''	Singapore
Hey I'm sorry for being so persistent lately. That won't happenanymore.  Anyway, all the best tmr!	Singapore
Eh your blog post was talking abt people like me wasn't it?	Singapore
Lol I know what is general. But this is too uncannily similar to whatI've been doing! you can b honest with me; I need to know if I'veoverstepped my bounds.	Singapore
Ee! Ni msg wo dang ran hao! You outside?	Singapore
Haha it's also Chang ee de ee! Love ur wen hou haha. Yeah! Wed?	Singapore
How about both?	Singapore
BE HOPEFUL ALWAYS.	Singapore
I don't know what happened, but what's done is done... if u can'tatone for it then so be it... do what you can...	Singapore
Morning! It's tmr Lol. Today is Hui min's.	Singapore
Yeah lor... I guess too many bad things happened...	Singapore
Yeah sure!	Singapore
Hmmm... I only got one lesson from 2 to 4... perhaps I'll go schoolearlier than  @lt;#@gt;  then.	Singapore
It is Science hahaha! It's okay la I'm going school earlier to buybubble tea and get welfare pack from soc Lol u want?	Singapore
Hmm I will reach around  @lt;#@gt;  plus ba... yep! Nv tried it before sia...	Singapore
Thanks dude! And Congrats maybe? Haha	Singapore
Lol thanks! See you around man! I always notice your nice t-shirts haha	Singapore
Haha thanks Xiuwen! You're the first to msg me haha! Hope you're doing well!	Singapore
Was so early! I'm on my way from far away lol	Singapore
Lol sure sure	Singapore
Walking there liao. Five mins	Singapore
Hahaha stressed out :-P my weight is still the same leh lol. you toojia you wo! Meet upz soon!	Singapore
Hahaha thanks a lot chuan! Damn stressed Lol. You jia you too OK! BTWsteph back liao. Meet up soon!!	Singapore
Hahaha this is the fifth time u telling me to take care Lol. Verycaring wo. No they sold out Lol. Btw the doraemon cookies are nice!And awesome card! Thanks again babe!	Singapore
Yes indeed hahaha thanks Master Kang!! See you on Friday!	Singapore
Haha zao en ning hao! Yeah I nv use twitter de. Fb more interactivema haha. U more active on twit meh?	Singapore
Why not! En en makes me an xin ma! I'm home liao! Tmr holiday stillgo sch for what lol. U got work ah? And what does 'at what hao liao'mean?	Singapore
Zzzzaooo en! Later can meet at bukit m interchange instead! At 3?	Singapore
Haha I just woke up lol! Hungry--- And I gotta leave at 2 too.	Singapore
Lol! You okay or not? Shall we postpone then?	Singapore
! Eh no Ihaven't have you?	Singapore
Hi, is your dlink dir  @lt;#@gt;  still available?	Singapore
Hmm there was thunder but now clear le. I pass by macritchieeveryday! Lol can go next time I guess	Singapore
Lol sure. Cya!	Singapore
Ehhh... okay. I prob reach a little later than 6	Singapore
En en ni hai hao ma?	Singapore
Indeed I am. :) May I know the hardware revision?	Singapore
Maybe there's a bar code?	Singapore
Sure thanks man!	Singapore
Okay great! When can we deal?  @lt;#@gt;  right?	Singapore
I stay serangoon north... you free today?	Singapore
Sure sure... how about 3?	Singapore
Okay cya!	Singapore
@lt;#@gt; ?!	Singapore
Lol! Congrats man! Now I have some catching up to do lolz	Singapore
Haha thats why she's always banned lol	Singapore
Dammit zac don't pick on my words lol	Singapore
Sorry for late reply! Yep it's working fine! Thanks!	Singapore
Hmm okay sure...	Singapore
Mum I'm not eating dinner tonight...	Singapore
Hmm no problem de. But today I feel quite tired and also not stayingin sch... maybe next time I guess...	Singapore
Darn I almost got a shock... it's tmr lol	Singapore
Luna! It's  @lt;#@gt;  tmr! In case u nv see...	Singapore
Good morning to you!	Singapore
Haha already on my way to school! :P	Singapore
Just glad that it's over lol... did average I think... also didn'tstudy hard for it...	Singapore
I dunno... do I?	Singapore
It's okay I will just buy it myself HAHA :P	Singapore
Haha you want?	Singapore
Haha sry I didn't buy in the end :P	Singapore
No time hahaha...	Singapore
Fare thee well!	Singapore
Ehhh... okay...	Singapore
U disappear again!	Singapore
Zao an! Sorry was already asleep when you sent that message... gotexam later; wish me luck oh!	Singapore
Yay write super long essay, quite satisfying! See how ba! Still haveto study for exams lol	Singapore
were right... it's  @lt;#@gt;  for both! How did I see wrongly sia	Singapore
Yes caught in rain right now	Singapore
Ooo my last paper on 1st dec. How's wedding dinner? Everyone gettingmarried liao hor	Singapore
Lol I get $ @lt;#@gt; !	Singapore
Don't tell me u reached super early... I'm reaching soon, on btc.	Singapore
 sia...	Singapore
Haha I was at vivo :P some ah beng served me sia! Haha	Singapore
Haha really what y'all doing there! So qiao!	Singapore
Haha NICE! eat what hao liao?!	Singapore
Ahhh almost forgot! Happy birthday, Wan Su!	Singapore
You online? I send it to u by email ba.	Singapore
Hi, is your corsair 2gb ram under warranty? Will you sell it for  @lt;#@gt; ?	Singapore
Hmmm okay. Got receipt or sticker? When can we deal?	Singapore
Okay. What time. Can meet at serangoon?	Singapore
Hey sorry man I just found a better deal.	Singapore
 ? Can dealtmr before 4 and after 8.	Singapore
Ok tues is fine too. I'll be around serangoon north area. What abt you?	Singapore
Ahhh. I see. I don't mind going to pasir ris for you but maybe betterto deal on weekend ba? This coming sat?	Singapore
Ok set keep in touch! :)	Singapore
Eh u mean the mcqs? If you did closure for every attribute then shldbe able to get ba? But got none of the above also ma. Anyway I'm goingsch earlier if you're there liao maybe easier to discuss lol	Singapore
h getting closure can be a bit tricky lol. You know that aftergetting closure of single attribute can also combine them to formcandidate keys right?	Singapore
Eh I'm stuck in rain right now Lol. Probably going yih first ba. U ggstr8 to mpsh?	Singapore
Ehhh I haven't reach. At thomson with no umbrella to get to bus stop. Fml lol.	Singapore
Far away from main road.	Singapore
Haha take cab lor. Anyway I'm on bus le. Yay me! Ill be at yihthough... com 1 too far lol.	Singapore
LOL so you know candidate key liao then wont stress meh?	Singapore
Haha can always score full marks for the other half! True to yourname. Cheong out of the house sia!	Singapore
Lol! But Rain stop liao right.	Singapore
Lol nice. Yeah I'm there liao. At the food court lol.	Singapore
Eh I was there long ago lol. Bus fast ma. Ciao	Singapore
Tmr anytime or wed after 4? I'll prefer somewhere near serangoon, butyou mentioned west coast or maxwell?	Singapore
That'll be awesome, thanks. Hmmm how about my place? It's atserangoon north ave 4.	Singapore
Yep I will. It's block  @lt;#@gt; . Near rosyth primary.	Singapore
Sure see you then	Singapore
Sure. It's raining quite heavily here but got shelter. Cya later.	Singapore
Hmm what time? It's raining very heavily now, I can only go when it stops lol.	Singapore
s what time it stops. I let u know again ba. Ya by bus.	Singapore
@lt;#@gt; . It goes sengkang then tpe to pasir ris. Thurs shld be fine too ba...	Singapore
Okay got it. When you arrive just go all the way inside. Let me knowwhen u reach.	Singapore
  mins. So how?	Singapore
Hmm no but can transfer. Where do you stay?	Singapore
Hmm I see. Thurs would be better then!	Singapore
Hmm i don't think can reach b4  @lt;#@gt;  if need to transfer. Let's meeton thurs instead?	Singapore
hotmail.com	Singapore
Wavu back!	Singapore
Haha u wanna explore serangoon? Anytime lol! I also haven't finishedexploring nex, lol.	Singapore
Lolz well it's not unreasonable what. Serangoon also nothing muchreally. Just a lot of good food and nex lor.	Singapore
Soon lol. At science liao. U there already ah?	Singapore
Lol people live opposite only leh...	Singapore
SLEEP haha. Didn't sleep much ydae lol.	Singapore
What's new lol.	Singapore
Hey bro, free to meet up tonight?	Singapore
Ok sure. Tmr I probably can't so maybe weekend ba.	Singapore
Lol it started after u quit!	Singapore
Hiii what time do you wanna meet tmr?	Singapore
Sure! Can we meet at around 1? Or is that too early?	Singapore
Hmmm okay. 4 then? Pasir ris ok?	Singapore
Oh okay then	Singapore
 . Thanks. -wei qi	Singapore
No more. It's about three yrs old.	Singapore
Well somebody already offered  @lt;#@gt; ...	Singapore
Ok will let u know again	Singapore
No dead pixels.	Singapore
Zaoo what time do you wanna meetttt	Singapore
Hi, will you be sending me the invoice for the dell monitor?	Singapore
Hi my buyer changed his mind. Still interested in the monitor?	Singapore
Yep. When would you like to deal?	Singapore
>	Singapore
Ok then cya tmr	Singapore
Hi, regarding samsung  @lt;#@gt; bw monitor you can pick up at serangoonnorth. There's no more warranty left. When would you like to collect?	Singapore
No dead pixels. Alright let me know then -wei qi	Singapore
Hi sorry can we cancel deal? Someone bidded on my item just as I wasabout to take it down...	Singapore
 . Do you need to test monitor?And will you be driving down?	Singapore
Okay what time?	Singapore
Okay got it... anyway it's already set up for testing. Keep in touch	Singapore
Ave 7 block  @lt;#@gt;  bus stop right? Near tpjc? I'll be there at 4.	Singapore
Thanks!	Singapore
Hmm I only have pc parts lol... good luck in your search :)	Singapore
Okay cya then.	Singapore
Sure... raidmax scorpio case, core 2 duo e @lt;#@gt; , and 1 gb ddr2 ram.	Singapore
Chotto matte. I going pasir ris to pass something to my buyer laterleh... hmmm you at woodlands now?	Singapore
Hmm  @lt;#@gt;  for both.	Singapore
Maybe we meet tmr better?	Singapore
Just the processor and the fan. But I dunno if I still have thebox... it's  @lt;DECIMAL@gt;  ghz	Singapore
Eh people selling the cpu alone for  @lt;#@gt;  leh...	Singapore
Ok... if you self collect lor.	Singapore
Yep sure. Tmr then.	Singapore
  mins.	Singapore
Ok I'm abt to reach	Singapore
Ya	Singapore
Na I'm now at bugis liao... hmmm then another time ba.	Singapore
Of course... you too!	Singapore
Hi sorry for the late reply. It's been sold, thanks	Singapore
Ok.  @lt;#@gt; $ note?	Singapore
Sure~	Singapore
Lol woots? Whatcha doing there lol.	Singapore
Haha. Ok la. U try lor. Still prefer gong cha.	Singapore
Lol very long meh? Ya I'm. You?	Singapore
Ask me lol then u disappear!	Singapore
t time u wanna meet?	Singapore
Kkz cyaaa	Singapore
Alrighty cya!!	Singapore
Ok. I'm at popular.	Singapore
I'm hungryyyyy	Singapore
Btw... do you have popular card?	Singapore
Ok... what do you wanna eat?	Singapore
Yep that would be fine. Cya then.	Singapore
Ok got it. To get to my place you gotta take lift near letterboxes tolevel 7, walk corridor then to level 6.	Singapore
 ?	Singapore
Oh sian I forgot abt that. Can't take  @lt;#@gt;  this sem liao :(	Singapore
Haha I got two exams on one day times two sia... but means finish fast!	Singapore
Haha yeah lor. Cya!	Singapore
Noo... dinner neither	Singapore
Okkkk I buyin	Singapore
Ahh darn I'm not free tmr...	Singapore
Haha interested will always be but not enough money to go :(	Singapore
Wan su ah wan su. Did u send me your survey?	Singapore
Ok.	Singapore
Lol yeah lor. How sia. Dilemma.	Singapore
Sounds like a plan! How to go there sia.	Singapore
Wahaha ok then cya	Singapore
Yellow I reach liao. Have you?	Singapore
UNSUB	Singapore
Sure! Lan party style or lan shop style?	Singapore
Yarrr long time ago.. u?	Singapore
Interchange near breadtalk	Singapore
Ya, late	Singapore
Not as good as I expected but at least cap increased lol. You?	Singapore
Lol quite good what. My cap is  @lt;DECIMAL@gt; . Oh the slow climb to honours!	Singapore
Woohoo smartass! Congrats your gf is officially smarter than you!	Singapore
Lol and playing lol etc	Singapore
Bad... how did you do? Btw screw dbs	Singapore
Metabolism mostly... waste my efforts! Biochem was B-	Singapore
Really? ALL Bs? I got A to Cs...	Singapore
That will not b enough to satisfy me!	Singapore
A bit extreme...	Singapore
Hey... am I gonna see you next sem?	Singapore
Wuuut you really got all Bs?!	Singapore
I pro ma haha. thot u expected A for discreet?	Singapore
Wa u said good night liao but still awake? Thx thx.	Singapore
Thanks! You have a happy birthday!	Singapore
 . Give me urs too!	Singapore
Yeah I've already prepared tea just in case u pop up :P	Singapore
It's ok. I'm already at your place. Open the door for me leh.	Singapore
Lol look who's talking man! Good morning to you too	Singapore
Rose! If you know it's unhealthy then why you do this so often? Lolkk u better go sleep la!	Singapore
LOL don't even know if he rmbrs me.	Singapore
Hey.. u free tmr?	Singapore
Morn/afternoon? Go somewhere to san san xin?	Singapore
Oh ok. Got la, but all after tmr ma.	Singapore
Cycling at ecp?	Singapore
Ah you have a point. Lol kk.	Singapore
Lol I just got home sia. But I don't mind. You already there?	Singapore
